domain,path,label,dim
naturalturnings.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\naturalturnings.tripod.com,arts_&_culture,2560
ncartist.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ncartist.tripod.com,arts_&_culture,2560
neoartschool.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\neoartschool.com,arts_&_culture,2560
newtglass.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\newtglass.com,arts_&_culture,2560
nikidesaintphalle.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\nikidesaintphalle.org,arts_&_culture,2560
nikoskorpio.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\nikoskorpio.net,arts_&_culture,2560
ninakuriloff.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ninakuriloff.blogspot.com,arts_&_culture,2560
nirider.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\nirider.tripod.com,arts_&_culture,2560
noahsart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\noahsart.com,arts_&_culture,2560
noeldesigninterp.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\noeldesigninterp.com,arts_&_culture,2560
normanrileyphotography.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\normanrileyphotography.com,arts_&_culture,2560
northstreetpotters.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\northstreetpotters.com,arts_&_culture,2560
nymuseum.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\nymuseum.com,arts_&_culture,2560
occoquanriverstudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\occoquanriverstudio.com,arts_&_culture,2560
oilart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\oilart.com,arts_&_culture,2560
ole-hansen.dk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ole-hansen.dk,arts_&_culture,2560
olympiaartleague.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\olympiaartleague.com,arts_&_culture,2560
omnidisc.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\omnidisc.com,arts_&_culture,2560
ornamentalturner.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ornamentalturner.com,arts_&_culture,2560
osiobrown.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\osiobrown.com,arts_&_culture,2560
owenmorrel.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\owenmorrel.com,arts_&_culture,2560
parkwestceramics.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\parkwestceramics.com,arts_&_culture,2560
pastelsocietyofnc.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\pastelsocietyofnc.com,arts_&_culture,2560
patricianix.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\patricianix.com,arts_&_culture,2560
patrick-trotter.fineartamerica.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\patrick-trotter.fineartamerica.com,arts_&_culture,2560
patrickcoughlin.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\patrickcoughlin.com,arts_&_culture,2560
patrickking.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\patrickking.org,arts_&_culture,2560
paulbarton.artspan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\paulbarton.artspan.com,arts_&_culture,2560
paullewingtile.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\paullewingtile.com,arts_&_culture,2560
paulslipper.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\paulslipper.ca,arts_&_culture,2560
paulurban.artspan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\paulurban.artspan.com,arts_&_culture,2560
paz-art.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\paz-art.com,arts_&_culture,2560
peggymachsplace.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peggymachsplace.homestead.com,arts_&_culture,2560
peinture.ouvaton.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peinture.ouvaton.org,arts_&_culture,2560
peter-jansen.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peter-jansen.com,arts_&_culture,2560
peteranton.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peteranton.com,arts_&_culture,2560
peterflinsch.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peterflinsch.com,arts_&_culture,2560
peterkramer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peterkramer.com,arts_&_culture,2560
petertysoe.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\petertysoe.co.uk,arts_&_culture,2560
petportraitsbyjo.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\petportraitsbyjo.com,arts_&_culture,2560
petstation.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\petstation.com,arts_&_culture,2560
peylan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\peylan.com,arts_&_culture,2560
photographyatoregon.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\photographyatoregon.org,arts_&_culture,2560
pixelscapes.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\pixelscapes.com,arts_&_culture,2560
planetzig.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\planetzig.com,arts_&_culture,2560
platinumvisions.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\platinumvisions.com,arts_&_culture,2560
portraitsdrawnbygene.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\portraitsdrawnbygene.tripod.com,arts_&_culture,2560
potterstour.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\potterstour.com,arts_&_culture,2560
potteryblog.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\potteryblog.com,arts_&_culture,2560
prairieartmetal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\prairieartmetal.com,arts_&_culture,2560
prohart.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\prohart.com.au,arts_&_culture,2560
pygletwhispers.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\pygletwhispers.blogspot.com,arts_&_culture,2560
queenbeedetroit.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\queenbeedetroit.com,arts_&_culture,2560
raswatercolors.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\raswatercolors.com,arts_&_culture,2560
raycasso.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\raycasso.com,arts_&_culture,2560
reneechevalier.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\reneechevalier.ca,arts_&_culture,2560
ridercreations.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ridercreations.com,arts_&_culture,2560
robertcasilla.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robertcasilla.com,arts_&_culture,2560
robertduff.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robertduff.com,arts_&_culture,2560
robertjacobssculptor.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robertjacobssculptor.com,arts_&_culture,2560
robertliberace.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robertliberace.com,arts_&_culture,2560
robertstcroix.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robertstcroix.com,arts_&_culture,2560
robpiercy.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\robpiercy.com,arts_&_culture,2560
rodshots.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rodshots.com,arts_&_culture,2560
rogerwhiting.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rogerwhiting.com,arts_&_culture,2560
rongarciaart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rongarciaart.com,arts_&_culture,2560
ronniewells.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ronniewells.com,arts_&_culture,2560
rosecote.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rosecote.com,arts_&_culture,2560
rosesinatra.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rosesinatra.com,arts_&_culture,2560
rprisble.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\rprisble.tripod.com,arts_&_culture,2560
ruthannetudball.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ruthannetudball.com,arts_&_culture,2560
salidaartwalk.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\salidaartwalk.org,arts_&_culture,2560
sallyrobertson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sallyrobertson.com,arts_&_culture,2560
sandracamomile.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sandracamomile.com,arts_&_culture,2560
sandraflood.artspan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sandraflood.artspan.com,arts_&_culture,2560
sandraforbush.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sandraforbush.com,arts_&_culture,2560
sandramiller.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sandramiller.com,arts_&_culture,2560
sandykinnee.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sandykinnee.com,arts_&_culture,2560
saralart.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\saralart.blogspot.com,arts_&_culture,2560
sartinisculpture.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sartinisculpture.com,arts_&_culture,2560
scottpohlschmidt.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\scottpohlschmidt.com,arts_&_culture,2560
selfhelpgraphics.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\selfhelpgraphics.com,arts_&_culture,2560
sfai.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sfai.org,arts_&_culture,2560
sheldon.unl.edu,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sheldon.unl.edu,arts_&_culture,2560
shiaupeng.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\shiaupeng.homestead.com,arts_&_culture,2560
shigeko-hirakawa.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\shigeko-hirakawa.com,arts_&_culture,2560
shonasculpturemhiripir.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\shonasculpturemhiripir.com,arts_&_culture,2560
shop.yvonnearlott.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\shop.yvonnearlott.com,arts_&_culture,2560
sidtome.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sidtome.blogspot.com,arts_&_culture,2560
skypape.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\skypape.com,arts_&_culture,2560
sophybristol.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sophybristol.com,arts_&_culture,2560
spaightwoodgalleries.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\spaightwoodgalleries.com,arts_&_culture,2560
st-ives.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\st-ives.net,arts_&_culture,2560
staceyneff.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\staceyneff.com,arts_&_culture,2560
stephaniecarter.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\stephaniecarter.com,arts_&_culture,2560
stephenhenning.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\stephenhenning.com,arts_&_culture,2560
stevenscottgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\stevenscottgallery.com,arts_&_culture,2560
stofergallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\stofergallery.com,arts_&_culture,2560
store.mam.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\store.mam.org,arts_&_culture,2560
streetart.antville.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\streetart.antville.org,arts_&_culture,2560
studioeres.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\studioeres.com,arts_&_culture,2560
sugarplum-art.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sugarplum-art.com,arts_&_culture,2560
surferart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\surferart.com,arts_&_culture,2560
susanghammond.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\susanghammond.com,arts_&_culture,2560
susiephillipsart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\susiephillipsart.com,arts_&_culture,2560
suzlee99.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\suzlee99.tripod.com,arts_&_culture,2560
sykesgallery.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\sykesgallery.tripod.com,arts_&_culture,2560
syntilla-systems.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\syntilla-systems.com,arts_&_culture,2560
szukalski.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\szukalski.com,arts_&_culture,2560
taidang.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\taidang.com,arts_&_culture,2560
talbot1.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\talbot1.com,arts_&_culture,2560
tangellion.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tangellion.tripod.com,arts_&_culture,2560
tapestry.co.nz,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tapestry.co.nz,arts_&_culture,2560
tashaphotography.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tashaphotography.com,arts_&_culture,2560
tbfstudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tbfstudio.com,arts_&_culture,2560
tea.giatkabladze.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tea.giatkabladze.com,arts_&_culture,2560
tectonic-industries.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tectonic-industries.com,arts_&_culture,2560
terjeadlermork.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\terjeadlermork.com,arts_&_culture,2560
terlinguagallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\terlinguagallery.com,arts_&_culture,2560
texasphoto.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\texasphoto.org,arts_&_culture,2560
thebrush.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thebrush.org,arts_&_culture,2560
thefabricofmeditation.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thefabricofmeditation.blogspot.com,arts_&_culture,2560
theloftnyc.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\theloftnyc.com,arts_&_culture,2560
theresahaffner.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\theresahaffner.blogspot.com,arts_&_culture,2560
thesignatureshop.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thesignatureshop.com,arts_&_culture,2560
thewatercolourartist.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thewatercolourartist.com,arts_&_culture,2560
thibault4art.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thibault4art.com,arts_&_culture,2560
thomasskomski.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thomasskomski.org,arts_&_culture,2560
thunderbirdartists.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\thunderbirdartists.com,arts_&_culture,2560
timrowan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\timrowan.com,arts_&_culture,2560
timschutz.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\timschutz.com,arts_&_culture,2560
tjbyrne.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tjbyrne.com,arts_&_culture,2560
tleestudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tleestudios.com,arts_&_culture,2560
tomcross-artist.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tomcross-artist.com,arts_&_culture,2560
tomdurhamsculpture.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tomdurhamsculpture.com,arts_&_culture,2560
tommyn.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tommyn.com,arts_&_culture,2560
tomscullin.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tomscullin.com,arts_&_culture,2560
tonymaltezos.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tonymaltezos.tripod.com,arts_&_culture,2560
toosvanholstein.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\toosvanholstein.nl,arts_&_culture,2560
treeoflifeartworks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\treeoflifeartworks.com,arts_&_culture,2560
tremainsmith.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tremainsmith.com,arts_&_culture,2560
tsos.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tsos.org,arts_&_culture,2560
tuomistobell.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\tuomistobell.com,arts_&_culture,2560
twistedtreephoto.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\twistedtreephoto.com,arts_&_culture,2560
ukvideoart.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ukvideoart.tripod.com,arts_&_culture,2560
universes-in-universe.de,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\universes-in-universe.de,arts_&_culture,2560
ursulafreer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\ursulafreer.com,arts_&_culture,2560
valmoker.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\valmoker.com,arts_&_culture,2560
vansullivan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\vansullivan.com,arts_&_culture,2560
vasilena.artfellows.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\vasilena.artfellows.com,arts_&_culture,2560
vaughngillson.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\vaughngillson.ca,arts_&_culture,2560
veronicasart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\veronicasart.com,arts_&_culture,2560
villagepotteryonline.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\villagepotteryonline.com,arts_&_culture,2560
vizart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\vizart.com,arts_&_culture,2560
walkerdisplay.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\walkerdisplay.com,arts_&_culture,2560
watsonstudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\watsonstudio.com,arts_&_culture,2560
waynebates.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\waynebates.com,arts_&_culture,2560
waynecountyartsalliance.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\waynecountyartsalliance.org,arts_&_culture,2560
westwaterarts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\westwaterarts.com,arts_&_culture,2560
wildcardart.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\wildcardart.com.au,arts_&_culture,2560
willowweaver.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\willowweaver.com,arts_&_culture,2560
wmlewispainting.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\wmlewispainting.com,arts_&_culture,2560
womenpainters.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\womenpainters.com,arts_&_culture,2560
woodsculpture.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\woodsculpture.net,arts_&_culture,2560
worldofthreadsfestival.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\worldofthreadsfestival.com,arts_&_culture,2560
www.100proofpress.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.100proofpress.com,arts_&_culture,2560
www.2dartistmag.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.2dartistmag.com,arts_&_culture,2560
www.3dsculptor.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.3dsculptor.com,arts_&_culture,2560
www.3graces.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.3graces.com,arts_&_culture,2560
www.a-curious-bestiary.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.a-curious-bestiary.com,arts_&_culture,2560
www.a-shankar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.a-shankar.com,arts_&_culture,2560
www.aaa.org.hk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aaa.org.hk,arts_&_culture,2560
www.aaart.edu,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aaart.edu,arts_&_culture,2560
www.aaronsiskind.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aaronsiskind.org,arts_&_culture,2560
www.aaslan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aaslan.com,arts_&_culture,2560
www.abalonemoon.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abalonemoon.com,arts_&_culture,2560
www.abbylammers.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abbylammers.com,arts_&_culture,2560
www.abelreynoso.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abelreynoso.com,arts_&_culture,2560
www.abendgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abendgallery.com,arts_&_culture,2560
www.abigailmarble.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abigailmarble.com,arts_&_culture,2560
www.abingtonartcenter.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abingtonartcenter.org,arts_&_culture,2560
www.aboriginal-art.de,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aboriginal-art.de,arts_&_culture,2560
www.abrahambrewster.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abrahambrewster.com,arts_&_culture,2560
www.abraxasart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abraxasart.com,arts_&_culture,2560
www.abstractsofnature.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.abstractsofnature.com,arts_&_culture,2560
www.ac-f.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ac-f.com,arts_&_culture,2560
www.accessart.org.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.accessart.org.uk,arts_&_culture,2560
www.acquistosilver.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.acquistosilver.com,arts_&_culture,2560
www.adamart.it,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamart.it,arts_&_culture,2560
www.adambutler.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adambutler.com,arts_&_culture,2560
www.adamfrank.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamfrank.com,arts_&_culture,2560
www.adamieion.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamieion.com,arts_&_culture,2560
www.adamphoto.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamphoto.com,arts_&_culture,2560
www.adamstennett.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamstennett.com,arts_&_culture,2560
www.adamstrange.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adamstrange.com,arts_&_culture,2560
www.adasadler.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adasadler.com,arts_&_culture,2560
www.adelecampbell.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adelecampbell.com,arts_&_culture,2560
www.adhikara.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adhikara.com,arts_&_culture,2560
www.adriandeckbar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adriandeckbar.com,arts_&_culture,2560
www.adriangollner.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adriangollner.ca,arts_&_culture,2560
